utterance|intent|domain|dialogue_id
can you roll a fair, 6 sided die|roll_dice|utility|single_sen
i'd like to roll a dice and get the result|roll_dice|utility|single_sen
can you roll a dice|roll_dice|utility|single_sen
i want to roll a dice|roll_dice|utility|single_sen
help me roll a dice|roll_dice|utility|single_sen
roll a dice for me|roll_dice|utility|single_sen
go ahead and roll those dice|roll_dice|utility|single_sen
i need you to roll an 8 sided dice|roll_dice|utility|single_sen
i want you to roll dice|roll_dice|utility|single_sen
go ahead and roll that 9 sided dice|roll_dice|utility|single_sen
roll a 7 sided dice|roll_dice|utility|single_sen
roll the 10 sided dice on time|roll_dice|utility|single_sen
roll a pair of dice|roll_dice|utility|single_sen
please do a dice roll|roll_dice|utility|single_sen
please roll a 6 sided dice|roll_dice|utility|single_sen
roll a 6 sided die|roll_dice|utility|single_sen
roll a die|roll_dice|utility|single_sen
roll die|roll_dice|utility|single_sen
please roll a die now|roll_dice|utility|single_sen
roll this dice|roll_dice|utility|single_sen
i need a 10 sided die rolled|roll_dice|utility|single_sen
i would like a 10 sided die rolled|roll_dice|utility|single_sen
would you roll the dice|roll_dice|utility|single_sen
role a 10 sided die for me|roll_dice|utility|single_sen
could you role a ten sided die|roll_dice|utility|single_sen
can you roll a 10 sided die|roll_dice|utility|single_sen
the dice need to be rolled|roll_dice|utility|single_sen
i would like the dice to be rolled|roll_dice|utility|single_sen
toss a die would you|roll_dice|utility|single_sen
play vegas baby roll a dice for mama|roll_dice|utility|single_sen
find a virtual dice and roll it for me please|roll_dice|utility|single_sen
roll a dice and give me a number from 1 to 6|roll_dice|utility|single_sen
roll dice now|roll_dice|utility|single_sen
roll dice|roll_dice|utility|single_sen
roll the dice|roll_dice|utility|single_sen
roll dice please|roll_dice|utility|single_sen
go ahead and roll the dice|roll_dice|utility|single_sen
please roll dice|roll_dice|utility|single_sen
will you roll a 6 sided dice|roll_dice|utility|single_sen
will you roll a 3 sided dice|roll_dice|utility|single_sen
will you roll a 5 sided dice|roll_dice|utility|single_sen
will you roll a 2 sided dice|roll_dice|utility|single_sen
will you roll a 4 sided dice|roll_dice|utility|single_sen
please roll the dice|roll_dice|utility|single_sen
roll a dice|roll_dice|utility|single_sen
give me a random number between 1 and 6|roll_dice|utility|single_sen
i want you to roll a dice|roll_dice|utility|single_sen
ai, please roll the dice|roll_dice|utility|single_sen
roll that dice, ai|roll_dice|utility|single_sen
ai, would you kindly roll the dice|roll_dice|utility|single_sen
ai, go ahead and roll the dice|roll_dice|utility|single_sen
please roll the dice, ai|roll_dice|utility|single_sen
could you roll a 6 sided dice|roll_dice|utility|single_sen
can you roll a 6 sided dice|roll_dice|utility|single_sen
i'd like you to roll a 6 sided dice|roll_dice|utility|single_sen
roll a 6 sided dice for me|roll_dice|utility|single_sen
could you roll the 8 sided dice|roll_dice|utility|single_sen
can you roll the 12 sided dice please|roll_dice|utility|single_sen
go ahead and roll the 6 sided dice for me|roll_dice|utility|single_sen
please roll the 10 sided dice|roll_dice|utility|single_sen
please roll the 5 sided dice|roll_dice|utility|single_sen
give the dice a roll|roll_dice|utility|single_sen
roll the dice for me|roll_dice|utility|single_sen
can you roll the dice|roll_dice|utility|single_sen
could you roll the dice please|roll_dice|utility|single_sen
i need you to roll dice now|roll_dice|utility|single_sen
provide a random roll of the dice|roll_dice|utility|single_sen
can you roll dice|roll_dice|utility|single_sen
throw the dice|roll_dice|utility|single_sen
roll the dice!|roll_dice|utility|single_sen
roll the die!|roll_dice|utility|single_sen
shoot the dice!|roll_dice|utility|single_sen
throw the dice!|roll_dice|utility|single_sen
roll them bones!|roll_dice|utility|single_sen
6 sided dice roll|roll_dice|utility|single_sen
roll 6 sided die|roll_dice|utility|single_sen
roll die, 6 sided|roll_dice|utility|single_sen
roll a die with 6 sides please|roll_dice|utility|single_sen
roll a die with 6 sides|roll_dice|utility|single_sen
what do you get if you roll a six sided dice|roll_dice|utility|single_sen
tell me the result of a dice roll with five sides|roll_dice|utility|single_sen
what do you get when you roll a dice with five sides|roll_dice|utility|single_sen
i'd like to know how much you get when you roll a ten sided dice|roll_dice|utility|single_sen
when you roll a six sided dice what is the results|roll_dice|utility|single_sen
roll an eight sided die|roll_dice|utility|single_sen
roll a pair of eight sided dice|roll_dice|utility|single_sen
i need an algorithm to give me the result of rolling one twelve sided die|roll_dice|utility|single_sen
what number do you get when you roll one six sided die|roll_dice|utility|single_sen
roll a pair of six sided dice|roll_dice|utility|single_sen
can you roll a 4 sided dice|roll_dice|utility|single_sen
roll a seven sided dice for me|roll_dice|utility|single_sen
jello should stay in the fridge for how long|food_last|kitchen_and_dining|single_sen
when will my milk be no good|food_last|kitchen_and_dining|single_sen
when will my eggs go bad|food_last|kitchen_and_dining|single_sen
how long will my eggs be good for|food_last|kitchen_and_dining|single_sen
what date does my apple juice expire|food_last|kitchen_and_dining|single_sen
how long until my cereal is ruined|food_last|kitchen_and_dining|single_sen
what's the max time i can leave a green pepper in the fridge|food_last|kitchen_and_dining|single_sen
what's the time frame for hamburger stored in the freezer to go bad|food_last|kitchen_and_dining|single_sen
how long can i keep deer meat in the freezer before it's unedible|food_last|kitchen_and_dining|single_sen
has the leftover hamburger from last saturday gone bad|food_last|kitchen_and_dining|single_sen
is there a limit to how long you can store bread in the freezer|food_last|kitchen_and_dining|single_sen
i've had eggs in the fridge since monday, are they still safe|food_last|kitchen_and_dining|single_sen
how long can you keep chicken in the freeze before it goes bad|food_last|kitchen_and_dining|single_sen
is the tofu i put in the fridge tuesday still edible today|food_last|kitchen_and_dining|single_sen
how long does cottage cheese keep in the fridge|food_last|kitchen_and_dining|single_sen
what's the shelf life of guacamole in the fridge|food_last|kitchen_and_dining|single_sen
how long does it take for dough in the freezer to go off|food_last|kitchen_and_dining|single_sen
will i get sick if i eat the tuna salad from friday|food_last|kitchen_and_dining|single_sen
i put some leftover stew in the fridge and want to know how long it'll last|food_last|kitchen_and_dining|single_sen
how long can i leave tuna casserole in the fridge|food_last|kitchen_and_dining|single_sen
is it still safe to consume the cake she backed last thursday|food_last|kitchen_and_dining|single_sen
can i safely eat chicken that i've had in my fridge since monday|food_last|kitchen_and_dining|single_sen
can i eat chicken if it's been in the fridge since monday|food_last|kitchen_and_dining|single_sen
